gene5	chrom5	strand5	brpos5	cds.brpos5.start	gene3	chrom3	strand3	brpos3	cds.brpos3.start	fusionName	symbol5	symbol3	SR.passed	MR.passed	supportRead	score	info	Sample
ENSG00000071539	5	+	908576	908500	ENSG00000100312	22	+	51177699	51177702	ENSG00000071539-ENSG00000100312	TRIP13	ACR	0	3	4	4		/2260_PR41907a_1
ENSG00000213799	19	+	53844575	53844510	ENSG00000197497	19	-	53686196	53686078	ENSG00000213799-ENSG00000197497	ZNF845	ZNF665	0	3	3	3		/2260_PR41907a_1
ENSG00000146776	7	-	105516258	105516311	ENSG00000154001	14	-	63848875	63848872	ENSG00000146776-ENSG00000154001	ATXN7L1	PPP2R5E	0	2	3	3		/2260_PR41907a_1
ENSG00000136295	7	+	2671912	2671879	ENSG00000146966	7	-	140287580	140287580	ENSG00000136295-ENSG00000146966	TTYH3	DENND2A	0	37	55	55		/2260_PR41908a_1
ENSG00000145555	5	-	16935897	16935924	ENSG00000122545	7	+	35872408	35872408	ENSG00000145555-ENSG00000122545	MYO10	SEPT7	0	23	30	27		/2260_PR41908a_1
ENSG00000077063	7	-	117358072	117358106	ENSG00000122779	7	+	138239443	138239444	ENSG00000077063-ENSG00000122779	CTTNBP2	TRIM24	0	5	16	16		/2260_PR41908a_1
ENSG00000157680	7	-	137137560	137137601	ENSG00000131558	7	+	133749044	133749046	ENSG00000157680-ENSG00000131558	DGKI	EXOC4	0	6	15	13		/2260_PR41908a_1
ENSG00000144724	3	+	62118342	62118298	ENSG00000164619	7	+	34182842	34182844	ENSG00000144724-ENSG00000164619	PTPRG	BMPER	0	7	13	13		/2260_PR41908a_1
ENSG00000132313	2	+	86433418	86433328	ENSG00000156110	10	+	76287518	76287530	ENSG00000132313-ENSG00000156110	MRPL35	ADK	0	10	10	10	mitochondrial translation, ribonucleoprotein, 	/2260_PR41908a_1
ENSG00000243317	7	+	135347342	135347285	ENSG00000070882	7	-	24932240	24932238	ENSG00000243317-ENSG00000070882	C7orf73	OSBPL3	0	7	7	7		/2260_PR41908a_1
ENSG00000178928	19	-	48322229	48322283	ENSG00000136235	7	+	23306100	23306101	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	4	4	4		/2260_PR41908a_1
ENSG00000001084	6	-	53409294	53409328	ENSG00000153046	6	+	4935749	4935749	ENSG00000001084-ENSG00000153046	GCLC	CDYL	0	14	30	19	NA	/2260_PR41909a_1
ENSG00000151893	10	-	120488807	120488893	ENSG00000203867	10	+	112540559	112540562	ENSG00000151893-ENSG00000203867	CACUL1	RBM20	0	6	8	8	NA	/2260_PR41909a_1
ENSG00000178928	19	-	48322229	48322287	ENSG00000136235	7	+	23306100	23306106	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	8	8	8		/2260_PR41910a_1
ENSG00000134318	2	-	11484122	11484165	ENSG00000073921	11	-	85670103	85670098	ENSG00000134318-ENSG00000073921	ROCK2	PICALM	0	7	7	7	ribonucleoprotein, 	/2260_PR41910a_1
ENSG00000172379	15	+	80767564	80767501	ENSG00000086666	15	+	80412670	80412670	ENSG00000172379-ENSG00000086666	ARNT2	ZFAND6	0	3	7	6		/2260_PR41910a_1
ENSG00000225119	10	+	38734535	38734438	ENSG00000203880	20	+	62919032	62919157	ENSG00000225119-ENSG00000203880	LINC00999	PCMTD2	0	2	4	4		/2260_PR41910a_1
ENSG00000122545	7	+	35872455	35872452	ENSG00000080802	7	-	135123171	135123170	ENSG00000122545-ENSG00000080802	SEPT7	CNOT4	0	2	3	3		/2260_PR41910a_1
ENSG00000213799	19	+	53844575	53844530	ENSG00000197497	19	-	53686196	53686116	ENSG00000213799-ENSG00000197497	ZNF845	ZNF665	0	8	8	8	NA	/2260_PR41910c_1
ENSG00000110880	12	-	109094900	109094932	ENSG00000067715	12	+	79747282	79747283	ENSG00000110880-ENSG00000067715	CORO1C	SYT1	0	51	61	56		/2260_PR41911a_1
ENSG00000170832	17	-	58469243	58469281	ENSG00000108510	17	-	60064489	60064488	ENSG00000170832-ENSG00000108510	USP32	MED13	0	16	37	37		/2260_PR41911a_1
ENSG00000167535	12	+	49217249	49217171	ENSG00000184613	12	-	45269136	45269008	ENSG00000167535-ENSG00000184613	CACNB3	NELL2	0	18	30	29		/2260_PR41911a_1
ENSG00000091039	12	-	76953177	76953212	ENSG00000188596	12	+	97082694	97082697	ENSG00000091039-ENSG00000188596	OSBPL8	C12orf55	0	17	25	21		/2260_PR41911a_1
ENSG00000136261	7	+	16722470	16722410	ENSG00000141279	17	+	45689826	45689826	ENSG00000136261-ENSG00000141279	BZW2	NPEPPS	0	15	15	15		/2260_PR41911a_1
ENSG00000087095	17	+	26490654	26490607	ENSG00000108924	17	+	53398025	53398025	ENSG00000087095-ENSG00000108924	NLK	HLF	0	9	15	15		/2260_PR41911a_1
ENSG00000108946	17	+	66520187	66520167	ENSG00000121057	17	+	55193472	55193475	ENSG00000108946-ENSG00000121057	PRKAR1A	AKAP1	0	8	14	14		/2260_PR41911a_1
ENSG00000175155	17	+	57430887	57430872	ENSG00000182836	5	-	41313872	41313872	ENSG00000175155-ENSG00000182836	YPEL2	PLCXD3	0	8	12	12		/2260_PR41911a_1
ENSG00000012660	6	-	53213615	53213654	ENSG00000172551	12	+	55250554	55250567	ENSG00000012660-ENSG00000172551	ELOVL5	MUCL1	0	10	11	11		/2260_PR41911a_1
ENSG00000198598	12	+	132313198	132313149	ENSG00000184967	12	+	132635803	132635804	ENSG00000198598-ENSG00000184967	MMP17	NOC4L	0	5	7	7	ribonucleoprotein, 	/2260_PR41911a_1
ENSG00000135655	12	+	62749256	62749214	ENSG00000118596	12	+	60048933	60048935	ENSG00000135655-ENSG00000118596	USP15	SLC16A7	0	6	6	6		/2260_PR41911a_1
ENSG00000127334	12	+	68043725	68043671	ENSG00000111145	12	+	96653509	96653511	ENSG00000127334-ENSG00000111145	DYRK2	ELK3	0	4	4	4	ribonucleoprotein, 	/2260_PR41911a_1
ENSG00000161813	12	+	50794811	50794775	ENSG00000111537	12	-	68552039	68552018	ENSG00000161813-ENSG00000111537	LARP4	IFNG	0	35	75	75	NA	/2260_PR41912a_1
ENSG00000161800	12	-	50419156	50419153	ENSG00000180881	12	-	75678860	75678859	ENSG00000161800-ENSG00000180881	RACGAP1	CAPS2	0	34	43	43	NA	/2260_PR41912a_1
ENSG00000108474	17	+	16216138	16215787	ENSG00000198382	11	+	75589448	75589462	ENSG00000108474-ENSG00000198382	PIGL	UVRAG	0	6	6	6	NA	/2260_PR41912a_1
ENSG00000261567	16	+	85391249	85391200	ENSG00000131149	16	+	85667520	85667521	ENSG00000261567-ENSG00000131149		GSE1	0	7	15	14		/2260_PR41913a_1
ENSG00000178928	19	-	48322229	48322287	ENSG00000136235	7	+	23306136	23306136	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	13	13	13		/2260_PR41913a_1
ENSG00000078295	5	+	7802477	7802435	ENSG00000247121	5	-	96150013	96150010	ENSG00000078295-ENSG00000247121	ADCY2		0	11	13	13		/2260_PR41913a_1
ENSG00000203727	6	+	147830523	147830475	ENSG00000111961	6	+	148711270	148711272	ENSG00000203727-ENSG00000111961	SAMD5	SASH1	0	5	12	12		/2260_PR41913a_1
ENSG00000109861	11	-	88033698	88033758	ENSG00000123892	11	-	87908601	87908406	ENSG00000109861-ENSG00000123892	CTSC	RAB38	0	3	12	11		/2260_PR41913a_1
ENSG00000139083	12	+	11905513	11905472	ENSG00000123095	12	-	26277515	26277512	ENSG00000139083-ENSG00000123095	ETV6	BHLHE41	0	8	8	8		/2260_PR41913a_1
ENSG00000132313	2	+	86433418	86433343	ENSG00000156110	10	+	76287518	76287529	ENSG00000132313-ENSG00000156110	MRPL35	ADK	0	7	7	7	mitochondrial translation, ribonucleoprotein, 	/2260_PR41913a_1
ENSG00000107281	9	-	139934423	139934452	ENSG00000148408	9	+	140934999	140935002	ENSG00000107281-ENSG00000148408	NPDC1	CACNA1B	0	6	6	6		/2260_PR41913a_1
ENSG00000166557	15	+	79606347	79606288	ENSG00000169330	15	+	79748440	79748498	ENSG00000166557-ENSG00000169330	TMED3	KIAA1024	0	6	6	6		/2260_PR41913a_1
ENSG00000167460	19	+	16187507	16187434	ENSG00000141867	19	-	15383944	15383941	ENSG00000167460-ENSG00000141867	TPM4	BRD4	0	6	6	6		/2260_PR41913a_1
ENSG00000187951	15	+	30931023	30931022	ENSG00000198826	15	+	32908006	32908118	ENSG00000187951-ENSG00000198826	ARHGAP11B	ARHGAP11A	4	0	118	115	NA	/2260_PR41915a_1
ENSG00000205664	X	-	3746934	3747156	ENSG00000022976	14	+	102792322	102792327	ENSG00000205664-ENSG00000022976		ZNF839	0	8	30	30	NA	/2260_PR41915a_1
ENSG00000072121	14	-	68264389	68264436	ENSG00000021645	14	+	78870093	78870220	ENSG00000072121-ENSG00000021645	ZFYVE26	NRXN3	0	13	25	21	NA	/2260_PR41915a_1
ENSG00000072110	14	-	69445669	69445716	ENSG00000151338	14	+	37838722	37838722	ENSG00000072110-ENSG00000151338	ACTN1	MIPOL1	0	14	16	16	NA	/2260_PR41915a_1
ENSG00000261567	16	+	85391249	85391205	ENSG00000131149	16	+	85667520	85667521	ENSG00000261567-ENSG00000131149		GSE1	0	12	20	15	NA	/2260_PR41915a_1
ENSG00000178928	19	-	48322229	48322278	ENSG00000136235	7	+	23306100	23306101	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	13	13	13	NA	/2260_PR41915a_1
ENSG00000161040	7	-	102462487	102462519	ENSG00000135205	7	+	76796975	76796977	ENSG00000161040-ENSG00000135205	FBXL13	CCDC146	0	6	6	6	NA	/2260_PR41915a_1
ENSG00000197372	19	-	23710720	23710816	ENSG00000213096	19	+	24286988	24288742	ENSG00000197372-ENSG00000213096	ZNF675	ZNF254	5	0	8	3.5	NA	/2260_PR41915a_1
ENSG00000012048	17	-	41231351	41231396	ENSG00000164070	4	+	128734173	128734309	ENSG00000012048-ENSG00000164070	BRCA1	HSPA4L	0	5	5	5	ribonucleoprotein, 	/2260_PR41915c_1
ENSG00000172785	9	-	154709	154709	ENSG00000204790	9	-	69219221	69218562	ENSG00000172785-ENSG00000204790	CBWD1	CBWD6	2	0	6	3.75		/2260_PR41915c_1
ENSG00000072121	14	-	68264731	68264733	ENSG00000021645	14	+	79111463	79111463	ENSG00000072121-ENSG00000021645	ZFYVE26	NRXN3	0	3	3	3		/2260_PR41915c_1
ENSG00000261567	16	+	85391249	85391206	ENSG00000131149	16	+	85667520	85667521	ENSG00000261567-ENSG00000131149		GSE1	0	12	21	20	NA	/2260_PR41916a_1
ENSG00000206190	15	-	26107795	26107837	ENSG00000186297	15	+	27182332	27182335	ENSG00000206190-ENSG00000186297	ATP10A	GABRA5	0	15	17	17	NA	/2260_PR41916a_1
ENSG00000039560	5	+	34814774	34814770	ENSG00000038382	5	+	14270934	14270934	ENSG00000039560-ENSG00000038382	RAI14	TRIO	0	11	13	13	NA	/2260_PR41916a_1
ENSG00000198742	7	-	98741349	98741392	ENSG00000157680	7	-	137308300	137308299	ENSG00000198742-ENSG00000157680	SMURF1	DGKI	0	8	11	10	NA	/2260_PR41916a_1
ENSG00000123415	12	-	54559158	54559211	ENSG00000214511	12	+	51354751	51354753	ENSG00000123415-ENSG00000214511	SMUG1	HIGD1C	0	7	9	9	NA	/2260_PR41916a_1
ENSG00000225119	10	+	38734535	38734356	ENSG00000203880	20	+	62919032	62919067	ENSG00000225119-ENSG00000203880	LINC00999	PCMTD2	0	6	9	9	NA	/2260_PR41916a_1
ENSG00000178928	19	-	48322229	48322292	ENSG00000136235	7	+	23306100	23306101	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	6	6	6	NA	/2260_PR41916a_1
ENSG00000169116	4	+	75858580	75858536	ENSG00000088930	20	+	21306917	21306917	ENSG00000169116-ENSG00000088930	PARM1	XRN2	0	5	6	6	NA	/2260_PR41916a_1
ENSG00000038382	5	+	14143991	14143943	ENSG00000147255	X	-	130423249	130423247	ENSG00000038382-ENSG00000147255	TRIO	IGSF1	0	4	4	4	NA	/2260_PR41916a_1
ENSG00000203727	6	+	147830523	147830472	ENSG00000111961	6	+	148711270	148711272	ENSG00000203727-ENSG00000111961	SAMD5	SASH1	0	4	4	4	NA	/2260_PR41916a_1
ENSG00000182256	15	+	27222297	27222264	ENSG00000131269	X	-	74334666	74334667	ENSG00000182256-ENSG00000131269	GABRG3	ABCB7	0	3	3	3	NA	/2260_PR41916a_1
ENSG00000178928	19	-	48322229	48322278	ENSG00000136235	7	+	23306100	23306101	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	29	29	29		/2260_PR41917a_1
ENSG00000261567	16	+	85391249	85391207	ENSG00000131149	16	+	85667520	85667522	ENSG00000261567-ENSG00000131149		GSE1	0	13	13	13		/2260_PR41917a_1
ENSG00000133069	1	+	205197899	205197867	ENSG00000163531	1	+	204942404	204942407	ENSG00000133069-ENSG00000163531	TMCC2	NFASC	0	8	9	9		/2260_PR41917a_1
ENSG00000094755	5	+	170192386	170192130	ENSG00000164265	5	+	147251061	147251070	ENSG00000094755-ENSG00000164265	GABRP	SCGB3A2	0	6	6	6		/2260_PR41917a_1
ENSG00000101294	20	+	30135409	30135337	ENSG00000232119	X	+	119739262	119739344	ENSG00000101294-ENSG00000232119	HM13	MCTS1	0	3	3	3	cytosolic ribosomal subunit, ribonucleoprotein, 	/2260_PR41917a_1
ENSG00000105379	19	-	51869524	51869572	ENSG00000124275	5	+	7895847	7895847	ENSG00000105379-ENSG00000124275	ETFB	MTRR	0	67	89	89		/2260_PR41919a_1
ENSG00000143164	1	+	167988905	167988799	ENSG00000154162	5	-	22505473	22505471	ENSG00000143164-ENSG00000154162	DCAF6	CDH12	0	37	52	51.5		/2260_PR41919a_1
ENSG00000078295	5	+	7717350	7717317	ENSG00000165323	11	+	92523109	92523112	ENSG00000078295-ENSG00000165323	ADCY2	FAT3	0	27	29	29		/2260_PR41919a_1
ENSG00000163539	3	-	33633887	33633933	ENSG00000179152	3	+	44396231	44396234	ENSG00000163539-ENSG00000179152	CLASP2	TCAIM	0	29	29	29		/2260_PR41919a_1
ENSG00000094755	5	+	170192386	170192029	ENSG00000164265	5	+	147251061	147251069	ENSG00000094755-ENSG00000164265	GABRP	SCGB3A2	0	27	27	27		/2260_PR41919a_1
ENSG00000172986	3	+	72971486	72971446	ENSG00000167996	11	-	61735085	61735084	ENSG00000172986-ENSG00000167996	GXYLT2	FTH1	0	22	22	22		/2260_PR41919a_1
ENSG00000197965	1	+	167691479	167691445	ENSG00000006740	17	+	12844373	12844376	ENSG00000197965-ENSG00000006740	MPZL1	ARHGAP44	0	15	18	18		/2260_PR41919a_1
ENSG00000076258	1	+	171293439	171293385	ENSG00000078295	5	+	7743781	7743784	ENSG00000076258-ENSG00000078295	FMO4	ADCY2	0	16	16	16		/2260_PR41919a_1
ENSG00000164327	5	-	39021141	39021195	ENSG00000164683	8	-	80679327	80679326	ENSG00000164327-ENSG00000164683	RICTOR	HEY1	0	6	6	6		/2260_PR41919a_1
ENSG00000184384	11	-	96074547	96074580	ENSG00000079215	5	+	36608431	36608433	ENSG00000184384-ENSG00000079215	MAML2	SLC1A3	0	6	6	6		/2260_PR41919a_1
ENSG00000105464	19	+	48919412	48919350	ENSG00000117501	1	+	170916668	170916671	ENSG00000105464-ENSG00000117501	GRIN2D	MROH9	0	5	5	5		/2260_PR41919a_1
ENSG00000152382	1	-	166838682	166838745	ENSG00000105290	19	+	36360569	36360568	ENSG00000152382-ENSG00000105290	TADA1	APLP1	0	5	5	5		/2260_PR41919a_1
ENSG00000158092	3	+	136608143	136608090	ENSG00000239605	2	-	47335924	47335649	ENSG00000158092-ENSG00000239605	NCK1	C2orf61	0	5	5	5	ribonucleoprotein, 	/2260_PR41919a_1
ENSG00000157227	14	+	23311926	23311926	ENSG00000125966	20	+	33851594	33851594	ENSG00000157227-ENSG00000125966	MMP14	MMP24	4	0	4	4		/2260_PR41919a_1
ENSG00000168658	2	+	98808805	98808770	ENSG00000140459	15	-	74651944	74651920	ENSG00000168658-ENSG00000140459	VWA3B	CYP11A1	0	4	4	4		/2260_PR41919a_1
ENSG00000197568	1	+	70833594	70833529	ENSG00000256061	15	-	55710331	55710168	ENSG00000197568-ENSG00000256061	HHLA3	DYX1C1	0	3	3	3		/2260_PR41919a_1
ENSG00000100030	22	-	22123493	22123509	ENSG00000152402	11	-	106681204	106681203	ENSG00000100030-ENSG00000152402	MAPK1	GUCY1A2	0	59	87	83	NA	/2260_PR41920a_1
ENSG00000137693	11	+	102033302	102033273	ENSG00000100368	22	+	37322029	37322030	ENSG00000137693-ENSG00000100368	YAP1	CSF2RB	0	33	42	38	NA	/2260_PR41920a_1
ENSG00000213799	19	+	53844575	53844535	ENSG00000197497	19	-	53686196	53686116	ENSG00000213799-ENSG00000197497	ZNF845	ZNF665	0	9	11	11	NA	/2260_PR41920a_1
ENSG00000137513	11	-	78277178	78277208	ENSG00000150672	11	-	84245774	84245774	ENSG00000137513-ENSG00000150672	NARS2	DLG2	0	8	11	10	NA	/2260_PR41920a_1
ENSG00000100345	22	-	36737415	36737459	ENSG00000149256	11	-	78614568	78614566	ENSG00000100345-ENSG00000149256	MYH9	TENM4	0	6	8	8	NA	/2260_PR41920a_1
ENSG00000138592	15	+	50716851	50716809	ENSG00000138600	15	-	51041943	51041941	ENSG00000138592-ENSG00000138600	USP8	SPPL2A	0	5	7	7	NA	/2260_PR41920a_1
ENSG00000100372	22	-	41175082	41175094	ENSG00000100139	22	+	38333087	38333089	ENSG00000100372-ENSG00000100139	SLC25A17	MICALL1	0	4	7	7	NA	/2260_PR41920a_1
ENSG00000137478	11	-	72632873	72632947	ENSG00000152558	11	-	102319106	102318967	ENSG00000137478-ENSG00000152558	FCHSD2	TMEM123	0	4	6	6	NA	/2260_PR41920a_1
ENSG00000155428	7	-	72430552	72430439	ENSG00000178809	7	+	75039401	75039401	ENSG00000155428-ENSG00000178809	TRIM74	TRIM73	5	0	7	5.5	NA	/2260_PR41920a_1
ENSG00000149256	11	-	78419406	78419453	ENSG00000149311	11	+	108099905	108099906	ENSG00000149256-ENSG00000149311	TENM4	ATM	0	5	5	5	NA	/2260_PR41920a_1
ENSG00000182359	11	-	105929592	105929655	ENSG00000100345	22	-	36701148	36701144	ENSG00000182359-ENSG00000100345	KBTBD3	MYH9	0	3	7	5	NA	/2260_PR41920a_1
ENSG00000008083	6	+	15246815	15246760	ENSG00000184012	21	-	42866505	42866502	ENSG00000008083-ENSG00000184012	JARID2	TMPRSS2	0	3	8	5	NA	/2260_PR41920a_1
ENSG00000100403	22	+	41752066	41752002	ENSG00000183473	22	-	37603878	37603876	ENSG00000100403-ENSG00000183473	ZC3H7B	SSTR3	0	4	4	4	NA	/2260_PR41920a_1
ENSG00000048649	11	-	77402204	77402257	ENSG00000181924	11	-	73584439	73584439	ENSG00000048649-ENSG00000181924	RSF1	COA4	0	3	4	4	NA	/2260_PR41920a_1
ENSG00000147536	8	+	41399418	41399369	ENSG00000129691	8	+	37963896	37963897	ENSG00000147536-ENSG00000129691	GINS4	ASH2L	0	3	4	4	NA	/2260_PR41920a_1
ENSG00000008083	6	+	15374483	15374439	ENSG00000160199	21	+	44424436	44424460	ENSG00000008083-ENSG00000160199	JARID2	PKNOX1	0	3	3	3	NA	/2260_PR41920a_1
ENSG00000028203	12	+	95687960	95687914	ENSG00000136868	9	+	116028516	116028632	ENSG00000028203-ENSG00000136868	VEZT	SLC31A1	0	2	3	3	NA	/2260_PR41920a_1
ENSG00000137693	11	+	102033302	102033267	ENSG00000100368	22	+	37322029	37322030	ENSG00000137693-ENSG00000100368	YAP1	CSF2RB	0	39	62	52	NA	/2260_PR41920c_1
ENSG00000100030	22	-	22118273	22118349	ENSG00000152402	11	-	106681204	106681203	ENSG00000100030-ENSG00000152402	MAPK1	GUCY1A2	0	21	33	33	NA	/2260_PR41920c_1
ENSG00000137513	11	-	78277178	78277206	ENSG00000150672	11	-	84245774	84245774	ENSG00000137513-ENSG00000150672	NARS2	DLG2	0	19	27	25	NA	/2260_PR41920c_1
ENSG00000100372	22	-	41175066	41175066	ENSG00000100139	22	+	38333087	38333089	ENSG00000100372-ENSG00000100139	SLC25A17	MICALL1	0	12	23	23	NA	/2260_PR41920c_1
ENSG00000149256	11	-	78419406	78419453	ENSG00000149311	11	+	108099905	108099906	ENSG00000149256-ENSG00000149311	TENM4	ATM	0	11	22	22	NA	/2260_PR41920c_1
ENSG00000185658	21	-	40600426	40600478	ENSG00000185689	6	+	4115641	4115644	ENSG00000185658-ENSG00000185689	BRWD1	C6orf201	0	18	24	21	NA	/2260_PR41920c_1
ENSG00000100345	22	-	36737415	36737461	ENSG00000149256	11	-	78614568	78614566	ENSG00000100345-ENSG00000149256	MYH9	TENM4	0	11	17	17	NA	/2260_PR41920c_1
ENSG00000185689	6	+	4122280	4122253	ENSG00000185658	21	-	40601362	40601360	ENSG00000185689-ENSG00000185658	C6orf201	BRWD1	0	8	16	16	NA	/2260_PR41920c_1
ENSG00000008083	6	+	15374483	15374441	ENSG00000160199	21	+	44424436	44424438	ENSG00000008083-ENSG00000160199	JARID2	PKNOX1	0	11	14	14	NA	/2260_PR41920c_1
ENSG00000150672	11	-	84245656	84245637	ENSG00000168135	22	-	38824176	38824174	ENSG00000150672-ENSG00000168135	DLG2	KCNJ4	0	8	12	12	NA	/2260_PR41920c_1
ENSG00000178928	19	-	48322229	48322286	ENSG00000136235	7	+	23306136	23306136	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	7	7	7	NA	/2260_PR41920c_1
ENSG00000203727	6	+	147830523	147830469	ENSG00000111961	6	+	148711270	148711272	ENSG00000203727-ENSG00000111961	SAMD5	SASH1	0	5	7	7	NA	/2260_PR41920c_1
ENSG00000094755	5	+	170192386	170192185	ENSG00000164265	5	+	147251061	147251069	ENSG00000094755-ENSG00000164265	GABRP	SCGB3A2	0	6	6	6	NA	/2260_PR41920c_1
ENSG00000137478	11	-	72632873	72632926	ENSG00000152558	11	-	102319106	102318967	ENSG00000137478-ENSG00000152558	FCHSD2	TMEM123	0	5	5	5	NA	/2260_PR41920c_1
ENSG00000147536	8	+	41399418	41399375	ENSG00000129691	8	+	37963896	37963897	ENSG00000147536-ENSG00000129691	GINS4	ASH2L	0	4	6	5	NA	/2260_PR41920c_1
ENSG00000100372	22	-	41190518	41190583	ENSG00000152402	11	-	106579392	106579390	ENSG00000100372-ENSG00000152402	SLC25A17	GUCY1A2	0	4	5	5	NA	/2260_PR41920c_1
ENSG00000137501	11	-	85521997	85522104	ENSG00000100038	22	-	22330168	22330158	ENSG00000137501-ENSG00000100038	SYTL2	TOP3B	0	3	5	5	NA	/2260_PR41920c_1
ENSG00000100403	22	+	41752066	41752037	ENSG00000183473	22	-	37603878	37603876	ENSG00000100403-ENSG00000183473	ZC3H7B	SSTR3	0	4	4	4	NA	/2260_PR41920c_1
ENSG00000008083	6	+	15249195	15249146	ENSG00000184012	21	-	42861520	42861496	ENSG00000008083-ENSG00000184012	JARID2	TMPRSS2	0	3	6	4	NA	/2260_PR41920c_1
ENSG00000154040	18	+	21728689	21728634	ENSG00000140379	15	-	80253516	80253473	ENSG00000154040-ENSG00000140379	CABYR	BCL2A1	0	2	4	4	NA	/2260_PR41920c_1
ENSG00000182095	7	-	5460691	5460728	ENSG00000113504	5	-	1087148	1087146	ENSG00000182095-ENSG00000113504	TNRC18	SLC12A7	0	58	67	67		/2260_PR41921a_1
ENSG00000171928	17	+	18707929	18707580	ENSG00000259024	17	-	15343599	15343599	ENSG00000171928-ENSG00000259024	TVP23B	TVP23C-CDRT4	11	0	69	29.25		/2260_PR41921a_1
ENSG00000261567	16	+	85391249	85391219	ENSG00000131149	16	+	85645015	85645137	ENSG00000261567-ENSG00000131149		GSE1	0	18	24	22		/2260_PR41921a_1
ENSG00000178928	19	-	48322229	48322277	ENSG00000136235	7	+	23306100	23306101	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	20	20	19.3333333333333		/2260_PR41921a_1
ENSG00000143363	1	+	150998149	150998088	ENSG00000117036	1	-	157095771	157095769	ENSG00000143363-ENSG00000117036	PRUNE	ETV3	0	12	16	16		/2260_PR41921a_1
ENSG00000164117	4	-	175183915	175183989	ENSG00000145451	4	-	175688181	175688179	ENSG00000164117-ENSG00000145451	FBXO8	GLRA3	0	10	14	14		/2260_PR41921a_1
ENSG00000106049	7	-	27668990	27669047	ENSG00000136231	7	-	23401360	23401359	ENSG00000106049-ENSG00000136231	HIBADH	IGF2BP3	0	11	14	13		/2260_PR41921a_1
ENSG00000132694	1	-	157014091	157014144	ENSG00000163009	2	+	10350437	10350437	ENSG00000132694-ENSG00000163009	ARHGEF11	C2orf48	0	11	13	13		/2260_PR41921a_1
ENSG00000138698	4	+	99214666	99214635	ENSG00000133962	14	-	92112579	92112573	ENSG00000138698-ENSG00000133962	RAP1GDS1	CATSPERB	0	8	8	8		/2260_PR41921a_1
ENSG00000132313	2	+	86433418	86433328	ENSG00000156110	10	+	76287518	76287531	ENSG00000132313-ENSG00000156110	MRPL35	ADK	0	6	7	7	mitochondrial translation, ribonucleoprotein, 	/2260_PR41921a_1
ENSG00000107281	9	-	139934423	139934462	ENSG00000148408	9	+	140934999	140935002	ENSG00000107281-ENSG00000148408	NPDC1	CACNA1B	0	4	6	6		/2260_PR41921a_1
ENSG00000100271	22	-	43442416	43442492	ENSG00000100266	22	-	43308163	43308161	ENSG00000100271-ENSG00000100266	TTLL1	PACSIN2	0	5	5	5		/2260_PR41921a_1
ENSG00000175106	17	-	15410186	15410278	ENSG00000164136	4	+	142609975	142610012	ENSG00000175106-ENSG00000164136	TVP23C	IL15	0	4	4	4		/2260_PR41921a_1
ENSG00000165091	9	+	75192939	75192894	ENSG00000096433	6	+	33623543	33623640	ENSG00000165091-ENSG00000096433	TMC1	ITPR3	0	2	3	3		/2260_PR41921a_1
ENSG00000185864	16	-	21850571	21850571	ENSG00000234719	16	-	12023132	12023132	ENSG00000185864-ENSG00000234719	NPIPB4	NA	1	0	10	3.00119047619048	NA	/2260_PR41922c_1
ENSG00000141441	18	-	30050271	30050297	ENSG00000143507	1	-	221913129	221913126	ENSG00000141441-ENSG00000143507	GAREM	DUSP10	0	51	64	62	NA	/2260_PR41922d_1
ENSG00000106526	7	-	149981842	149981842	ENSG00000133627	7	+	152498706	152498816	ENSG00000106526-ENSG00000133627	ACTR3C	ACTR3B	1	0	7	7	NA	/2260_PR41922d_1
ENSG00000164256	5	+	23524636	23524619	ENSG00000126856	16	-	90124942	90124937	ENSG00000164256-ENSG00000126856	PRDM9	PRDM7	0	4	5	5	NA	/2260_PR41922d_1
ENSG00000178928	19	-	48322229	48322286	ENSG00000136235	7	+	23306136	23306136	ENSG00000178928-ENSG00000136235	TPRX1	GPNMB	0	5	5	5	NA	/2260_PR41922d_1
ENSG00000156253	21	-	30381948	30382013	ENSG00000078795	5	+	137225653	137225738	ENSG00000156253-ENSG00000078795	RWDD2B	PKD2L2	0	2	3	3	NA	/2260_PR41922d_1
