X.FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	Sample
TIMM23--PARGP1	10	10	5	5	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.2576	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41027a_1
TULP4--RP11-732M18.3	8	2	8	0.73	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158703295:+	YES_LDAS	0.2249	GT	1.8256	AG	1.9329	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41027a_1
RP11-680G10.1--GSE1	7	1	7	0.5	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85682158:+	YES_LDAS	0.1932	GT	1.9899	AG	1.9656	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41027a_1
MAPKAPK2--RHOU	4	1	4	1	ONLY_REF_SPLICE	MAPKAPK2^ENSG00000162889.6	chr1:206858853:+	RHOU^ENSG00000116574.4	chr1:228873420:+	YES_LDAS	0.1288	GT	1.7819	AG	1.3996	[INTRACHROMOSOMAL[chr1:21.96Mb]]	2260_PR41027a_1
RP11-680G10.1--GSE1	3	5	3	4.5	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85667520:+	YES_LDAS	0.1932	GT	1.9899	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41027a_1
PRKD1--EGLN3	197	67	197	67	ONLY_REF_SPLICE	PRKD1^ENSG00000184304.10	chr14:30396455:-	EGLN3^ENSG00000129521.9	chr14:34400421:-	YES_LDAS	3.2438	GT	1.9656	AG	1.8892	[INTRACHROMOSOMAL[chr14:3.73Mb]]	2260_PR41029e_1
MX2--CCDC102A	59	23	59	23	ONLY_REF_SPLICE	MX2^ENSG00000183486.8	chr21:42754491:+	CCDC102A^ENSG00000135736.5	chr16:57550375:-	YES_LDAS	1.0075	GT	1.9329	AG	1.8892	[INTERCHROMOSOMAL[chr21--chr16]]	2260_PR41029e_1
BIRC2--AKAP6	55	11	55	11	ONLY_REF_SPLICE	BIRC2^ENSG00000110330.4	chr11:102234447:+	AKAP6^ENSG00000151320.6	chr14:33201660:+	YES_LDAS	0.811	GT	1.8323	AG	1.9086	[INTERCHROMOSOMAL[chr11--chr14]]	2260_PR41029e_1
PRSS23--NUMA1	33	16	33	15.26	ONLY_REF_SPLICE	PRSS23^ENSG00000150687.7	chr11:86534635:+	NUMA1^ENSG00000137497.13	chr11:71721900:-	YES_LDAS	0.593	GT	1.5628	AG	1.7819	[INTRACHROMOSOMAL[chr11:14.71Mb]]	2260_PR41029e_1
RP11-367G6.3--FAM65B	28	5	28	5	ONLY_REF_SPLICE	RP11-367G6.3^ENSG00000272053.1	chr6:25042079:-	FAM65B^ENSG00000111913.11	chr6:24876045:-	YES_LDAS	0.4054	GT	1.7465	AG	1.7819	[INTRACHROMOSOMAL[chr6:0.08Mb],NEIGHBORS[78992]]	2260_PR41029e_1
LRP5--RP11-673F18.1	21	9	21	9	ONLY_REF_SPLICE	LRP5^ENSG00000162337.7	chr11:68214001:+	RP11-673F18.1^ENSG00000254563.1	chr11:78467290:+	YES_LDAS	0.3686	GT	1.9329	AG	1.8295	[INTRACHROMOSOMAL[chr11:10.24Mb]]	2260_PR41029e_1
HLA-S--HLA-A	20	0	20	0	ONLY_REF_SPLICE	HLA-S^ENSG00000225851.1	chr6:31350018:-	HLA-A^ENSG00000206503.7	chr6:29913228:+	YES_LDAS	0.2457	GT	1.9656	AG	1.9656	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr6:1.44Mb]]	2260_PR41029e_1
PPP6R3--NUBPL	15	4	15	4	ONLY_REF_SPLICE	PPP6R3^ENSG00000110075.10	chr11:68359174:+	NUBPL^ENSG00000151413.12	chr14:32315677:+	YES_LDAS	0.2334	GT	1.7819	AG	1.5656	[INTERCHROMOSOMAL[chr11--chr14]]	2260_PR41029e_1
PPME1--BIRC2	12	11	12	10.68	ONLY_REF_SPLICE	PPME1^ENSG00000214517.4	chr11:73950301:+	BIRC2^ENSG00000110330.4	chr11:102248227:+	YES_LDAS	0.2786	GT	1.7056	AG	1.6895	[INTRACHROMOSOMAL[chr11:28.25Mb]]	2260_PR41029e_1
SNORA50--CNOT1	10	1	10	1	INCL_NON_REF_SPLICE	SNORA50^ENSG00000206952.2	chr16:58593708:-	CNOT1^ENSG00000125107.12	chr16:58594266:-	YES_LDAS	0.1352	GT	1.6895	AG	1.9086	[INTERCHROMOSOMAL[chr5--chr16]]	2260_PR41029e_1
BBS1--CTD-2005H7.1	9	1	9	1	ONLY_REF_SPLICE	BBS1^ENSG00000174483.15	chr11:66298499:+	CTD-2005H7.1^ENSG00000254731.1	chr11:86424732:+	YES_LDAS	0.1229	GT	1.9329	AG	1.7819	[INTRACHROMOSOMAL[chr11:20.11Mb]]	2260_PR41029e_1
TIMM23--PARGP1	9	14	4.5	7	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.1413	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41029e_1
TULP4--RP11-732M18.3	7	2	7	1.17	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.1004	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41029e_1
PFKFB3--RP11-563J2.2	7	6	7	6	ONLY_REF_SPLICE	PFKFB3^ENSG00000170525.14	chr10:6268328:+	RP11-563J2.2^ENSG00000215244.2	chr10:6368509:+	YES_LDAS	0.1597	GT	1.9329	AG	1.9329	[INTRACHROMOSOMAL[chr10:0.04Mb],NEIGHBORS[42155]]	2260_PR41029e_1
RP11-14D22.2--PRICKLE2	37	21	37	21	INCL_NON_REF_SPLICE	RP11-14D22.2^ENSG00000243993.1	chr3:64430159:-	PRICKLE2^ENSG00000163637.7	chr3:64184643:-	YES_LDAS	0.8338	GT	1.9329	AG	1.9899	[INTRACHROMOSOMAL[chr3:0.18Mb]]	2260_PR41029g_1
PFKFB3--RP11-563J2.2	18	14	18	14	ONLY_REF_SPLICE	PFKFB3^ENSG00000170525.14	chr10:6268328:+	RP11-563J2.2^ENSG00000215244.2	chr10:6368509:+	YES_LDAS	0.4599	GT	1.9329	AG	1.9329	[INTRACHROMOSOMAL[chr10:0.04Mb],NEIGHBORS[42155]]	2260_PR41029g_1
CYP4B1--CYP4X1	15	6	15	6	ONLY_REF_SPLICE	CYP4B1^ENSG00000142973.8	chr1:47280936:+	CYP4X1^ENSG00000186377.6	chr1:47495662:+	YES_LDAS	0.3018	GT	1.9329	AG	1.7465	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,ChimerSeq,INTRACHROMOSOMAL[chr1:0.14Mb]]	2260_PR41029g_1
RP1-34H18.1--NAV3	9	2	9	2	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	0.1581	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41029g_1
SAMD5--SASH1	9	4	9	4	ONLY_REF_SPLICE	SAMD5^ENSG00000203727.3	chr6:147830523:+	SASH1^ENSG00000111961.12	chr6:148711270:+	YES_LDAS	0.1869	GT	1.8295	AG	1.9219	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr6:0.70Mb]]	2260_PR41029g_1
HLA-S--HLA-A	8	0	8	0	ONLY_REF_SPLICE	HLA-S^ENSG00000225851.1	chr6:31350018:-	HLA-A^ENSG00000206503.7	chr6:29913228:+	YES_LDAS	0.115	GT	1.9656	AG	1.9656	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr6:1.44Mb]]	2260_PR41029g_1
RP11-444D3.1--SOX5	8	3	8	2.91	ONLY_REF_SPLICE	RP11-444D3.1^ENSG00000255864.1	chr12:24366277:-	SOX5^ENSG00000134532.11	chr12:24048958:-	YES_LDAS	0.1568	GT	1.8892	AG	1.9899	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41029g_1
PALM2--AKAP2	8	12	8	12	INCL_NON_REF_SPLICE	PALM2^ENSG00000243444.3	chr9:112778319:+	AKAP2^ENSG00000241978.5	chr9:112898407:+	YES_LDAS	0.2875	GT	1.9219	AG	1.8295	[ChimerSeq,INTRACHROMOSOMAL[chr9:0.10Mb],NEIGHBORS[97123]]	2260_PR41029g_1
RPA3-AS1--GLCCI1	7	1	7	0.88	ONLY_REF_SPLICE	RPA3-AS1^ENSG00000219545.5	chr7:7841374:+	GLCCI1^ENSG00000106415.8	chr7:8043538:+	YES_LDAS	0.1132	GT	1.9656	AG	1.7465	[INTRACHROMOSOMAL[chr7:0.00Mb],NEIGHBORS[774]]	2260_PR41029g_1
RP11-367G6.3--FAM65B	7	4	7	4	ONLY_REF_SPLICE	RP11-367G6.3^ENSG00000272053.1	chr6:25042079:-	FAM65B^ENSG00000111913.11	chr6:24876045:-	YES_LDAS	0.1581	GT	1.7465	AG	1.7819	[INTRACHROMOSOMAL[chr6:0.08Mb],NEIGHBORS[78992]]	2260_PR41029g_1
RP1-240B8.3--KHDRBS2	7	6	7	4.67	ONLY_REF_SPLICE	RP1-240B8.3^ENSG00000250686.2	chr6:62362160:-	KHDRBS2^ENSG00000112232.8	chr6:62442669:-	YES_LDAS	0.1677	GT	1.7465	AG	1.7819	[INTRACHROMOSOMAL[chr6:0.00Mb],NEIGHBORS_OVERLAP:-:-:[1089]]	2260_PR41029g_1
LEPROT--LEPR	7	10	7	8.75	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.4	chr1:65891061:+	LEPR^ENSG00000116678.14	chr1:66031229:+	YES_LDAS	0.2264	GT	1.8256	AG	1.9219	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[89682]]	2260_PR41029g_1
SNORA50--CNOT1	6	6	6	6	INCL_NON_REF_SPLICE	SNORA50^ENSG00000206952.2	chr16:58593708:-	CNOT1^ENSG00000125107.12	chr16:58594266:-	YES_LDAS	0.1724	GT	1.6895	AG	1.9086	[INTERCHROMOSOMAL[chr5--chr16]]	2260_PR41029g_1
RP11-680G10.1--GSE1	6	10	6	10	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85667520:+	YES_LDAS	0.2299	GT	1.9899	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41029g_1
RP11-494M8.4--OVCH2	3	11	3	10.08	ONLY_REF_SPLICE	RP11-494M8.4^ENSG00000254951.3	chr11:7900554:-	OVCH2^ENSG00000183378.7	chr11:7726221:-	YES_LDAS	0.188	GT	1.7056	AG	1.8256	[INTRACHROMOSOMAL[chr11:0.05Mb],NEIGHBORS[47972]]	2260_PR41029g_1
TIMM23--PARGP1	2	20	1	10	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.1581	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41029g_1
SNX13--ABCA13	75	37	75	37	ONLY_REF_SPLICE	SNX13^ENSG00000071189.17	chr7:17873675:-	ABCA13^ENSG00000179869.10	chr7:48443280:+	YES_LDAS	2.2939	GT	1.4566	AG	1.9656	[INTRACHROMOSOMAL[chr7:30.23Mb]]	2260_PR41032a_1
RP1-34H18.1--NAV3	44	9	44	9	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	1.0855	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41032a_1
GAB2--GRIP1	28	0	28	0	ONLY_REF_SPLICE	GAB2^ENSG00000033327.8	chr11:78128692:-	GRIP1^ENSG00000155974.7	chr12:66814569:-	YES_LDAS	0.5735	GT	1.9329	AG	1.8323	[INTERCHROMOSOMAL[chr11--chr12]]	2260_PR41032a_1
UNC119--CTD-2319I12.1	28	4	28	4	ONLY_REF_SPLICE	UNC119^ENSG00000109103.7	chr17:26879356:-	CTD-2319I12.1^ENSG00000261040.2	chr17:58165662:-	YES_LDAS	0.6554	GT	1.8892	AG	1.6895	[INTRACHROMOSOMAL[chr17:31.28Mb]]	2260_PR41032a_1
CTNS--RPAIN	15	0	15	0	ONLY_REF_SPLICE	CTNS^ENSG00000040531.10	chr17:3552225:+	RPAIN^ENSG00000129197.10	chr17:5324616:+	YES_LDAS	0.3072	GT	1.9329	AG	1.8323	[INTRACHROMOSOMAL[chr17:1.76Mb]]	2260_PR41032a_1
C22orf46--DGCR6L	15	1	15	1	ONLY_REF_SPLICE	C22orf46^ENSG00000184208.10	chr22:42086847:+	DGCR6L^ENSG00000128185.5	chr22:20302999:-	YES_LDAS	0.3277	GT	1.8892	AG	1.7819	[INTRACHROMOSOMAL[chr22:21.78Mb]]	2260_PR41032a_1
EFTUD2--USP32	15	10	15	10	ONLY_REF_SPLICE	EFTUD2^ENSG00000108883.8	chr17:42942298:-	USP32^ENSG00000170832.8	chr17:58260814:-	YES_LDAS	0.512	GT	1.9656	AG	1.7819	[INTRACHROMOSOMAL[chr17:15.28Mb]]	2260_PR41032a_1
ZFP30--GRAMD1A	14	3	14	3	ONLY_REF_SPLICE	ZFP30^ENSG00000120784.11	chr19:38145613:-	GRAMD1A^ENSG00000089351.10	chr19:35500023:+	YES_LDAS	0.3481	GT	1.9656	AG	1.1589	[INTRACHROMOSOMAL[chr19:2.59Mb]]	2260_PR41032a_1
TULP4--RP11-732M18.3	13	3	13	2.44	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.3163	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41032a_1
C1QBP--MOGAT2	13	11	13	11	ONLY_REF_SPLICE	C1QBP^ENSG00000108561.4	chr17:5338193:-	MOGAT2^ENSG00000166391.10	chr11:75431037:+	YES_LDAS	0.4916	GT	1.7056	AG	1.9656	[INTERCHROMOSOMAL[chr17--chr11]]	2260_PR41032a_1
LARGE--IGL-@-ext	12	3	12	3	INCL_NON_REF_SPLICE	LARGE^ENSG00000133424.16	chr22:34157358:-	IGL-@-ext^IGL-.g@-ext	chr22:23075924:-	YES_LDAS	0.3072	GT	1.9219	AG	1.8256	[INTRACHROMOSOMAL[chr22:10.29Mb]]	2260_PR41032a_1
RP11-145O15.3--DLC1	10	0	10	0	ONLY_REF_SPLICE	RP11-145O15.3^ENSG00000255069.1	chr8:13462046:-	DLC1^ENSG00000164741.10	chr8:13357705:-	YES_LDAS	0.2048	GT	1.9656	AG	1.7819	[INTRACHROMOSOMAL[chr8:0.04Mb],NEIGHBORS[41999]]	2260_PR41032a_1
MICALL1--NDUFA6-AS1	10	0	5	0	ONLY_REF_SPLICE	MICALL1^ENSG00000100139.9	chr22:38329119:+	NDUFA6-AS1^ENSG00000237037.5	chr22:42532208:+	YES_LDAS	0.1024	GT	1.9086	AG	1.7465	[INTRACHROMOSOMAL[chr22:4.15Mb]]	2260_PR41032a_1
MICALL1--NDUFA6-AS1	10	0	5	0	ONLY_REF_SPLICE	MICALL1^ENSG00000100139.9	chr22:38329119:+	NDUFA6-AS1^ENSG00000237037.5	chr22:42520052:+	YES_LDAS	0.1024	GT	1.9086	AG	1.7465	[INTRACHROMOSOMAL[chr22:4.15Mb]]	2260_PR41032a_1
GDPD5--RPS3	10	2	10	2	ONLY_REF_SPLICE	GDPD5^ENSG00000158555.10	chr11:75150924:-	RPS3^ENSG00000149273.10	chr11:75132771:+	YES_LDAS	0.2458	GT	1.9656	AG	1.9086	[INTRACHROMOSOMAL[chr11:0.01Mb],LOCAL_INVERSION:-:+:[12361]]	2260_PR41032a_1
AC027763.2--FAM168A	10	4	10	3.33	ONLY_REF_SPLICE	AC027763.2^ENSG00000215067.5	chr17:6913115:-	FAM168A^ENSG00000054965.6	chr11:73179537:-	YES_LDAS	0.273	GT	1.9086	AG	1.8323	[INTERCHROMOSOMAL[chr17--chr11]]	2260_PR41032a_1
TIMM23--PARGP1	10	17	5	8.5	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.2765	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41032a_1
C11orf30--RP11-488L1.1	9	1	9	1	INCL_NON_REF_SPLICE	C11orf30^ENSG00000158636.12	chr11:76207513:+	RP11-488L1.1^ENSG00000273098.1	chr17:13003631:+	YES_LDAS	0.2048	GT	1.8892	AG	1.8295	[INTERCHROMOSOMAL[chr11--chr17]]	2260_PR41032a_1
ZNF548--GDAP1L1	9	3	9	3	ONLY_REF_SPLICE	ZNF548^ENSG00000188785.7	chr19:57905591:+	GDAP1L1^ENSG00000124194.11	chr20:42907597:+	YES_LDAS	0.2457	GT	1.9086	AG	1.7819	[INTERCHROMOSOMAL[chr19--chr20]]	2260_PR41032a_1
RARA--TEX14	9	3	9	1.5	ONLY_REF_SPLICE	RARA^ENSG00000131759.13	chr17:38487648:+	TEX14^ENSG00000121101.11	chr17:56679317:-	YES_LDAS	0.215	GT	1.4716	AG	1.9656	[INTRACHROMOSOMAL[chr17:18.12Mb]]	2260_PR41032a_1
VPS53--SLCO2B1	9	5	9	5	ONLY_REF_SPLICE	VPS53^ENSG00000141252.15	chr17:489510:-	SLCO2B1^ENSG00000137491.10	chr11:74899181:+	YES_LDAS	0.2867	GT	1.6895	AG	1.8892	[INTERCHROMOSOMAL[chr17--chr11]]	2260_PR41032a_1
SNORA50--CNOT1	8	2	8	2	INCL_NON_REF_SPLICE	SNORA50^ENSG00000206952.2	chr16:58593708:-	CNOT1^ENSG00000125107.12	chr16:58594266:-	YES_LDAS	0.2049	GT	1.6895	AG	1.9086	[INTERCHROMOSOMAL[chr5--chr16]]	2260_PR41032a_1
RP11-141M1.3--STARD13	8	3	8	2	ONLY_REF_SPLICE	RP11-141M1.3^ENSG00000230490.2	chr13:34013828:-	STARD13^ENSG00000133121.16	chr13:33741759:-	YES_LDAS	0.2049	GT	1.6895	AG	1.6402	[INTRACHROMOSOMAL[chr13:0.00Mb],NEIGHBORS[4576]]	2260_PR41032a_1
LARGE--PARVB	7	3	7	1.25	ONLY_REF_SPLICE	LARGE^ENSG00000133424.16	chr22:34157358:-	PARVB^ENSG00000188677.10	chr22:44547363:+	YES_LDAS	0.169	GT	1.9219	AG	1.3996	[INTRACHROMOSOMAL[chr22:10.08Mb]]	2260_PR41032a_1
RP11-96P7.1--CTD-2336H13.2	7	4	7	4	INCL_NON_REF_SPLICE	RP11-96P7.1^ENSG00000250514.1	chr16:76669520:+	CTD-2336H13.2^ENSG00000259995.1	chr16:76770214:+	YES_LDAS	0.2253	GT	1.7465	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.08Mb],NEIGHBORS[77864]]	2260_PR41032a_1
GAB2--CTD-2337I7.1	6	0	6	0	INCL_NON_REF_SPLICE	GAB2^ENSG00000033327.8	chr11:78128692:-	CTD-2337I7.1^ENSG00000255345.1	chr11:78803871:+	YES_LDAS	0.1229	GT	1.9329	AG	1.8323	[INTRACHROMOSOMAL[chr11:0.67Mb]]	2260_PR41032a_1
MICAL3--ATXN10	6	1	6	1	ONLY_REF_SPLICE	MICAL3^ENSG00000243156.3	chr22:18324588:-	ATXN10^ENSG00000130638.11	chr22:46238871:+	YES_LDAS	0.1434	GT	1.7819	AG	1.9329	[INTRACHROMOSOMAL[chr22:27.56Mb]]	2260_PR41032a_1
TEX14--CCL23	6	2	6	2	INCL_NON_REF_SPLICE	TEX14^ENSG00000121101.11	chr17:56654736:-	CCL23^ENSG00000167236.2	chr17:34345012:-	YES_LDAS	0.1639	GT	1.9656	AG	1.9329	[INTRACHROMOSOMAL[chr17:22.29Mb]]	2260_PR41032a_1
PIGS--NMT1	6	3	6	3	INCL_NON_REF_SPLICE	PIGS^ENSG00000087111.16	chr17:26890486:-	NMT1^ENSG00000136448.7	chr17:43182987:+	YES_LDAS	0.1843	GT	1.8256	AG	1.8323	[INTRACHROMOSOMAL[chr17:16.23Mb]]	2260_PR41032a_1
LARGE--PARVB	6	5	6	3.43	ONLY_REF_SPLICE	LARGE^ENSG00000133424.16	chr22:34157358:-	PARVB^ENSG00000188677.10	chr22:44543741:+	YES_LDAS	0.1932	GT	1.9219	AG	1.8892	[INTRACHROMOSOMAL[chr22:10.08Mb]]	2260_PR41032a_1
STK4--CTD-2113L7.1	5	1	5	1	ONLY_REF_SPLICE	STK4^ENSG00000101109.7	chr20:43653771:+	CTD-2113L7.1^ENSG00000248969.1	chr5:35698137:-	YES_LDAS	0.1229	GT	1.9329	AG	1.9219	[INTERCHROMOSOMAL[chr20--chr5]]	2260_PR41032a_1
SNRPD3--ADORA2A-AS1	5	2	5	0.91	ONLY_REF_SPLICE	SNRPD3^ENSG00000100028.7	chr22:24953768:+	ADORA2A-AS1^ENSG00000178803.6	chr22:24838108:-	YES_LDAS	0.121	GT	1.8892	AG	1.9086	[INTRACHROMOSOMAL[chr22:0.06Mb],LOCAL_INVERSION:+:-:[60429]]	2260_PR41032a_1
SSH3--PACS1	4	1	4	1	ONLY_REF_SPLICE	SSH3^ENSG00000172830.8	chr11:67072478:+	PACS1^ENSG00000175115.7	chr11:65994975:+	YES_LDAS	0.1024	GT	1.9656	AG	1.9086	[INTRACHROMOSOMAL[chr11:1.06Mb]]	2260_PR41032a_1
METTL21B--RP11-272B17.2	4	1	4	1	INCL_NON_REF_SPLICE	METTL21B^ENSG00000123427.11	chr12:58166911:+	RP11-272B17.2^ENSG00000257230.1	chr12:59917933:-	YES_LDAS	0.1024	GT	1.7968	AG	1.8892	[INTRACHROMOSOMAL[chr12:1.74Mb]]	2260_PR41032a_1
PFKFB3--RP11-563J2.2	4	2	4	2	ONLY_REF_SPLICE	PFKFB3^ENSG00000170525.14	chr10:6268328:+	RP11-563J2.2^ENSG00000215244.2	chr10:6368509:+	YES_LDAS	0.1229	GT	1.9329	AG	1.9329	[INTRACHROMOSOMAL[chr10:0.04Mb],NEIGHBORS[42155]]	2260_PR41032a_1
SNRPD3--ADORA2A-AS1	4	4	4	3.09	ONLY_REF_SPLICE	SNRPD3^ENSG00000100028.7	chr22:24953768:+	ADORA2A-AS1^ENSG00000178803.6	chr22:24871121:-	YES_LDAS	0.1452	GT	1.8892	AG	1.9329	[INTRACHROMOSOMAL[chr22:0.06Mb],LOCAL_INVERSION:+:-:[60429]]	2260_PR41032a_1
GAB2--ZNF594	4	9	4	9	ONLY_REF_SPLICE	GAB2^ENSG00000033327.8	chr11:78128692:-	ZNF594^ENSG00000180626.9	chr17:5087571:-	YES_LDAS	0.2662	GT	1.9329	AG	1.8892	[INTERCHROMOSOMAL[chr11--chr17]]	2260_PR41032a_1
RARA--TEX14	3	9	3	7.5	ONLY_REF_SPLICE	RARA^ENSG00000131759.13	chr17:38487648:+	TEX14^ENSG00000121101.11	chr17:56682490:-	YES_LDAS	0.215	GT	1.4716	AG	1.7968	[INTRACHROMOSOMAL[chr17:18.12Mb]]	2260_PR41032a_1
EEF1DP3--FRY	2	3	2	3	ONLY_REF_SPLICE	EEF1DP3^ENSG00000229715.4	chr13:32520318:+	FRY^ENSG00000073910.15	chr13:32652971:+	YES_LDAS	0.1024	GT	1.8256	AG	1.7819	[GTEx_recurrent_StarF2019,Babiceanu_Normal,INTRACHROMOSOMAL[chr13:0.08Mb],NEIGHBORS[77828]]	2260_PR41032a_1
RP11-141M1.3--STARD13	2	5	2	3	ONLY_REF_SPLICE	RP11-141M1.3^ENSG00000230490.2	chr13:33933602:-	STARD13^ENSG00000133121.16	chr13:33741759:-	YES_LDAS	0.1024	GT	1.6895	AG	1.6402	[INTRACHROMOSOMAL[chr13:0.00Mb],NEIGHBORS[4576]]	2260_PR41032a_1
WNK1--STK38L	138	75	138	75	ONLY_REF_SPLICE	WNK1^ENSG00000060237.12	chr12:863490:+	STK38L^ENSG00000211455.3	chr12:27450643:+	YES_LDAS	4.1785	GT	1.8892	AG	1.8295	[DEEPEST2019,TumorFusionsNAR2018,ChimerSeq,TCGA_StarF2019,INTRACHROMOSOMAL[chr12:26.38Mb]]	2260_PR41034a_1
ATP10D--DERA	127	69	127	69	ONLY_REF_SPLICE	ATP10D^ENSG00000145246.9	chr4:47589223:+	DERA^ENSG00000023697.8	chr12:16109870:+	YES_LDAS	3.845	GT	1.7819	AG	1.9656	[INTERCHROMOSOMAL[chr4--chr12]]	2260_PR41034a_1
FMNL3--DENND5B	87	34	87	34	ONLY_REF_SPLICE	FMNL3^ENSG00000161791.9	chr12:50100838:-	DENND5B^ENSG00000170456.10	chr12:31613315:-	YES_LDAS	2.3737	GT	1.585	AG	1.9329	[INTRACHROMOSOMAL[chr12:18.29Mb]]	2260_PR41034a_1
CTDSP2--ATP10D	78	26	78	26	ONLY_REF_SPLICE	CTDSP2^ENSG00000175215.5	chr12:58240155:-	ATP10D^ENSG00000145246.9	chr4:47589036:+	YES_LDAS	2.0403	GT	1.9086	AG	1.9219	[INTERCHROMOSOMAL[chr12--chr4]]	2260_PR41034a_1
DIP2B--TBC1D1	63	41	63	41	ONLY_REF_SPLICE	DIP2B^ENSG00000066084.8	chr12:51034635:+	TBC1D1^ENSG00000065882.11	chr4:38016130:+	YES_LDAS	2.0402	GT	1.9219	AG	1.9899	[INTERCHROMOSOMAL[chr12--chr4]]	2260_PR41034a_1
DERA--DIP2B	50	17	50	16.86	ONLY_REF_SPLICE	DERA^ENSG00000023697.8	chr12:16135370:+	DIP2B^ENSG00000066084.8	chr12:51034507:+	YES_LDAS	1.3117	GT	1.9086	AG	1.9219	[INTRACHROMOSOMAL[chr12:34.71Mb]]	2260_PR41034a_1
TULP4--RP11-732M18.3	35	2	35	1.21	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.7103	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41034a_1
